,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
10,1089,ARAM,1685130686582,0,0,36,0,0,0,0,412,0,0,0,961,961,961,32083,0,8,0,0,0,0,0,False,False,True,False,False,False,0,11016,10750,0,0,1,1,6665,2031,3047,3068,3075,1057,2052,16,0,3,NONE,3,0,1,284,26591,12692,17111,0,0,0,1,0,0,0,0,0,4543,1121,6802,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,62,17,26,5,2,4,1,32,59,False,,53,0,31165,13843,1110,25095,0,2894,673,23,123,204,5,0,30,30,1180,0,2,4,0,0,0,0,0,0,False,1,110,1,0,0,0,0,0,0,0,762.1377017575018,0.1860033683628185,0,8,36,0,0,0,1783.854248046875,0,0,77,0,0,0,0,0,1,1,18,1089.8308146,0,606.5094567500404,0,21,0,0,0,0,1,4.875,7,0.8478260869565217,0,1,0,0,0,0,16,9,4,0,0,6,0,1,0,0,0,0,0,0,6665,0,0,0,0,0,28,0,0,0,0,0,3,0,17.8272682999999,180,23,0,0,0,0,0,2,0,39,1,1,32,0,0,0,0.13875750111982652,0,0,0,0,0,0,0,0,-1,0,0,0,0,5001,5002,5007,8400,8000,8439,977,1171,0,8463,1801,0,0,8473,405,0,0,8451,264,0,0,8009,2484,0,0,9105,5,20,0
11,984,CLASSIC,1685122200129,0,0,1,0,0,0,3,103,0,0,2,872,872,872,2167,0,0,0,0,0,1,0,False,False,False,False,False,True,0,5061,4835,0,0,0,0,1056,1052,3020,6656,0,0,3340,10,1,3,NONE,0,3,1,0,15441,4476,1212,0,0,0,0,0,0,0,1,0,14209,1252,4181,2,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,40,16,13,14,0,4,2,12,59,False,MIDDLE,12,0,43453,7854,0,5624,0,1977,0,73,33,0,1,0,13802,2124,230,0,0,0,0,0,8,0,0,5,True,0,83,0,2,0,0,0,0,0,0,478.4922815023731,0.1342055565183116,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,984.8549830999999,0,308.35422923164987,0,0,0,0,0,0,0,4,0,0.25,0,2,0,0,0,0,0,15,41,0,0,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,,5,43,0,0,2,5,0,4,0,4,0,0,4,0,0,0,0.3213972826778254,0,1,0,2,5,3,0,0,0.18163549900054932,0.5105671737186956,0,0,0,5002,5008,5005,8100,8200,8112,375,0,0,8139,423,0,0,8138,8,0,0,8106,2,0,0,8226,250,200,0,8210,0,0,0
12,392,CLASSIC,1685121390136,0,0,0,0,0,0,0,103,0,0,2,114,114,114,229,0,0,0,0,0,0,0,False,False,False,False,False,True,0,1692,500,0,0,0,0,1056,2003,0,0,0,0,3340,3,0,0,NONE,0,0,0,0,3450,206,350,0,0,0,0,0,0,0,0,0,5831,83,252,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,15,2,1,0,0,4,0,12,59,False,MIDDLE,0,0,12310,669,0,621,0,189,0,32,0,0,1,0,3028,378,18,0,0,0,0,0,1,0,0,1,False,0,18,0,0,0,0,0,0,0,0,102.21764778530064,0.08034604273569655,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,392.6997619,0,258.5656319680468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19677265527637086,0,0,0,0,0,1,0,0,,0.22649310652734456,0,0,0,5003,5008,5005,8100,8200,8112,0,0,0,8139,100,0,0,8138,0,0,0,8106,0,0,0,8226,100,0,0,8210,0,0,0
13,1125,ARAM,1684943398931,0,0,24,0,0,0,0,82,0,0,0,134,134,134,43067,0,11,0,1,0,0,0,True,False,False,False,False,False,0,12434,12200,0,0,0,1,3105,3075,4633,3111,3116,3211,2052,14,1,9,NONE,0,3,2,204,31694,17606,20724,0,0,0,1,0,0,0,0,0,3373,2298,11058,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,56,34,38,5,3,4,1,32,59,False,,19,0,36709,21141,0,32281,0,6529,0,18,121,280,1,0,1640,1236,498,0,0,4,0,0,0,0,0,0,False,0,133,1,0,0,0,825,0,0,0,1127.1649574389826,0.22854626662719155,0,11,11,0,0,0,0,0,0,33,0,0,0,0,0,0,1,9,1125.3924124,0,662.9661979994437,0,15,0,0,0,0,0,3,8,0.7674418604651163,0,0,0,0,6,0,15,0,8,0,0,0,0,1,0,0,0,0,1,0,4633,0,2,0,0,0,23,0,0,0,0,0,0,0,,62,0,0,0,0,0,0,3,0,33,0,0,28,0,0,0,0.16914940867913475,0,0,0,0,0,0,0,0,-1,0,0,0,0,5002,5008,5005,8000,8400,8010,190,0,0,9111,1560,330,0,9105,7,0,0,8299,958,0,0,8429,57,14,13,8453,725,843,0
14,1441,CLASSIC,1684787832393,0,0,1,0,0,0,0,101,0,0,2,996,1514,996,3929,0,7,0,0,0,0,0,False,False,False,False,False,False,0,5813,4500,0,0,0,0,3853,2010,6655,3020,0,0,3364,10,0,1,BOTTOM,0,0,1,331,15391,6820,3182,0,0,0,0,1,0,0,0,0,1884,113,6246,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,45,25,8,4,3,4,1,3,59,False,UTILITY,11,0,17688,7291,0,10458,0,0,0,8,71,161,0,0,411,357,1029,1,2,1,0,0,34,0,3,13,True,0,82,0,0,0,0,0,0,1,0,303.45219664595385,0.15025080989562908,0,7,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,1441.6699079,0,241.96011126863377,0,1,0,0,0,1,0,0.2857142857142857,0,0.1,0,0,0,0,0,0,0,3,1,0,0,3,8,1,0,0,0,0,0,0,6655,0,0,0,0,0,2,0,0,0,0,0,0,0,,7,24,0,0,0,13,0,0,0,2,0,0,1,0,0,0,0.12548002631146563,0,2,0,1,5,0,0,0,0.880818247795105,1.4516164612660367,3,2,0,5002,5008,5008,8300,8200,8369,365,325,0,8304,12,0,0,8345,3,0,0,8347,0,0,0,8226,250,299,0,8237,549,0,0
15,869,ARAM,1684785136472,0,0,21,0,0,0,0,15,0,0,2,726,726,726,9454,0,9,0,0,0,1,0,True,False,False,False,False,False,1,9544,9350,0,0,0,2,6672,6675,3111,3086,1042,1036,2052,14,0,3,NONE,339,0,1,223,2219,1573,5450,0,0,0,1,0,0,0,0,0,36290,15949,11277,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,39,21,13,5,2,4,2,32,58,False,,0,0,40885,17623,0,17100,0,2313,0,27,0,176,1,0,2375,100,371,1,1,4,0,0,0,0,0,0,False,1,78,0,0,0,0,150,0,0,0,1215.468286542476,0.16869022395795472,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,869.9506788,0,658.285231047457,0,0,0,0,0,0,1,2.6666666666666665,2,0.7741935483870968,0,1,0,0,1,0,0,59,22,0,0,3,0,2,0,0,0,0,0,0,,0,2,0,0,0,19,0,0,0,0,0,0,0,,58,95,2,0,1,0,0,3,0,24,0,0,24,0,0,0,0.24882730759552965,0,0,0,0,0,0,0,0,-1,0,0,0,0,5002,5008,5005,8000,8100,8008,95,12,0,8009,1794,0,0,9103,9,40,0,8014,500,0,0,8139,826,0,0,8135,450,5,0
16,2291,CLASSIC,1684773809796,0,1,5,0,0,0,0,45,0,0,2,3523,6814,3523,10586,0,8,0,0,0,0,0,False,False,False,False,False,False,0,11845,11200,0,0,1,0,1056,6655,3020,3087,3100,2015,3340,15,1,5,MIDDLE,255,3,1,760,131998,20119,12863,0,14,0,0,0,0,0,0,0,21909,970,7949,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SOLO,0,161,46,24,5,2,4,4,12,58,False,MIDDLE,23,4,154382,21563,0,21531,2,534,0,167,84,355,1,0,473,473,718,2,3,5,0,0,23,0,2,12,True,0,236,0,6,0,0,0,0,0,0,564.5004222117865,0.19497905546151145,0,8,26,0,1,0,0,0,0,13,2,0,0,0,0,1,0,0,2292.0043474999998,0,310.0945627405709,0,3,0,0,0,0,0,1.25,6,0.45454545454545453,0,2,0,0,1,0,0,12,53,0,0,4,12,1,0,0,0,0,0,0,6655,0,0,0,0,0,8,0,0,0,0,0,0,2,,136,54,0,0,1,12,0,22,0,10,0,0,0,0,0,0,0.19681001435742565,0,1,0,1,5,8,0,0,1.6591334342956543,0.6108431688607142,2,1,0,5003,5008,5007,8300,8200,8369,554,426,0,8304,12,0,0,8345,3,0,0,8347,0,0,0,8226,250,845,0,8210,13,0,0
17,1575,CLASSIC,1684771994509,0,1,4,0,0,0,1,45,0,0,2,3015,10323,3015,4991,0,5,0,0,0,2,0,False,False,False,False,False,True,1,9218,8350,0,0,0,0,1056,6655,2010,3020,3087,3113,3340,11,1,5,MIDDLE,205,3,1,420,77336,10554,1423,0,0,0,0,0,0,0,3,0,15822,546,8993,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SOLO,0,134,37,19,6,1,4,3,12,58,False,MIDDLE,23,0,102377,11475,0,11060,0,377,0,125,47,142,1,0,9218,373,643,1,1,2,0,0,11,0,0,7,True,0,196,0,0,0,0,150,0,0,0,437.115541860733,0.12959590396446335,0,5,2,0,2,0,0,0,0,15,0,0,0,0,0,1,0,0,1575.1391715999998,0,351.1531600692814,0,3,0,0,0,0,0,1.8,1,0.391304347826087,0,1,0,0,0,0,0,7,47,0,0,0,6,1,0,0,0,0,0,0,6655,0,0,0,0,0,6,0,0,0,0,0,0,0,,15,41,0,0,2,7,0,0,0,9,0,0,5,0,0,0,0.2066517012608661,0,0,0,2,0,5,0,0,-0.11280101537704468,0.44282527961213514,0,0,0,5003,5008,5007,8300,8200,8369,508,338,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8226,250,859,0,8210,6,0,0
18,2111,CLASSIC,1684669708989,1,0,12,0,0,0,0,101,0,0,2,1303,3895,1303,9397,0,7,0,0,1,0,0,False,False,False,False,False,False,0,11002,9450,0,0,0,3,3853,3020,6655,4645,3145,3108,3364,16,0,5,BOTTOM,0,2,1,896,60348,27168,10751,0,4,0,1,0,0,0,2,0,3995,484,7468,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,103,54,14,23,5,4,3,3,58,False,UTILITY,25,0,68223,29020,0,19782,0,1367,0,35,123,241,1,0,3879,1368,1562,1,2,11,0,0,51,0,4,19,False,0,194,0,0,0,0,150,0,1,0,824.5694846094285,0.12398116152803453,0,7,4,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,2111.7144703999998,0,312.6011329611525,0,6,0,0,4,0,0,2.4285714285714284,0,0.6296296296296297,0,3,0,0,1,0,0,6,4,0,0,13,0,2,0,0,0,0,0,0,6655,0,0,0,0,0,13,0,0,0,0,0,0,0,,25,49,0,0,2,19,0,0,0,17,0,0,6,0,0,0,0.2640774337175943,0,0,0,1,0,1,1,0,2.6491684913635254,1.4674757472873796,6,4,0,5002,5008,5008,8300,8200,8369,1045,884,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8226,250,964,0,8237,1219,0,0
19,1079,ARAM,1684656163467,0,0,16,0,0,0,0,113,0,0,2,294,294,294,57836,0,12,0,1,0,0,0,False,False,False,False,False,False,0,10804,10550,0,0,0,1,2051,6665,3111,3068,3066,1057,2052,20,0,4,NONE,0,2,2,115,12834,7220,15256,0,0,0,1,0,0,0,0,0,17096,8188,18706,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,19,31,6,6,3,4,2,32,58,False,,19,0,29990,15469,0,36109,0,3391,354,16,61,286,4,0,60,60,2145,0,0,4,0,0,0,0,0,0,False,0,62,0,0,0,0,500,0,0,0,859.8777815266382,0.2588595191375549,0,12,6,0,0,0,354.97845458984375,0,0,24,0,0,0,0,0,0,0,4,1079.3985608,0,600.5681732561746,0,6,0,0,0,0,0,1.6666666666666667,6,0.6666666666666666,0,1,0,0,1,0,0,2,7,0,0,3,0,2,0,0,0,0,1,0,6665,0,2,0,0,0,16,0,0,0,0,0,7,0,,35,6,1,0,0,0,1,0,0,20,0,0,17,0,0,0,0.14427804819240853,0,0,0,0,0,0,0,0,-1,0,0,0,0,5001,5002,5005,8400,8000,8439,618,1281,0,8463,1107,0,0,8429,55,16,14,8451,250,0,0,9111,993,200,0,9105,11,50,0
20,1297,CLASSIC,1684654557605,0,0,6,0,0,0,0,16,0,0,2,302,302,302,4633,0,1,0,0,0,0,0,False,False,False,False,False,True,0,5003,4550,0,0,0,0,3853,6617,3158,3916,0,0,3364,11,0,0,BOTTOM,0,0,0,1176,9326,5132,1521,0,0,0,0,0,0,0,0,0,1646,710,6177,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,56,29,18,4,2,4,0,14,58,False,UTILITY,29,0,10973,5842,760,7916,0,12499,9443,6,139,36,5,0,0,0,216,0,0,5,0,0,20,0,1,9,False,0,107,0,0,0,0,0,0,1,0,270.09184655042725,0.09805351532826453,0,1,2,0,0,0,10204.5634765625,0,0,3,0,0,0,0,0,0,0,0,1297.8347711,0,231.33367015965214,0,0,0,0,0,0,0,6,4,0.5454545454545454,0,0,0,0,0,0,0,12,5,0,0,2,0,2,0,0,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,16,0,,12,30,0,0,0,9,1,0,0,6,0,0,4,0,0,0,0.14364581214222227,0,1,0,0,0,0,0,1,-0.3119029998779297,0.9469029464235982,1,1,0,5002,5008,5008,8200,8400,8214,692,640,0,8226,250,221,0,8210,2,0,0,8237,606,0,0,8473,250,0,0,8453,1273,111,0
21,1540,ARAM,1684604125425,0,0,16,0,0,0,0,23,0,0,2,1013,1013,1013,73877,0,15,0,1,0,0,0,False,False,True,False,False,False,0,13870,12600,0,0,0,1,1011,3072,3111,6671,3046,1043,0,21,0,3,TOP,746,2,2,190,197,92,24420,0,0,0,1,0,0,0,0,0,43223,14749,26897,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,28,11,39,9,3,4,3,3,58,False,,12,0,43421,14841,0,53272,0,11801,0,45,156,412,1,0,0,0,1953,0,1,4,0,0,0,0,0,0,False,1,87,0,0,0,0,150,0,0,0,577.8447431669755,0.22969146253005598,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1541.050127,0,540.0495057192906,0,0,0,0,0,0,1,1.2666666666666666,2,0.48717948717948717,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,1,0,6671,0,2,0,0,0,14,0,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,19,0,0,13,0,0,0,0.10215424834376553,0,0,1,0,0,1,0,0,-1,0,7,7,0,5002,5008,5005,8000,8100,8008,27,2,0,9111,669,190,0,9104,12,40,0,8299,542,0,0,8143,389,0,0,8106,5,0,0
22,1525,CLASSIC,1684602306889,0,0,4,0,0,0,0,103,0,0,2,630,630,630,8803,0,4,0,0,0,2,0,False,False,False,False,False,True,0,7330,6700,0,0,0,3,1056,3020,3145,6656,1058,0,3340,12,0,3,MIDDLE,0,0,1,446,35441,5697,8751,0,0,0,0,0,0,0,0,0,15230,845,8137,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SOLO,0,76,50,15,20,2,4,3,12,58,False,MIDDLE,9,0,75228,10335,0,17322,0,4533,0,120,39,120,1,0,24556,3792,434,0,0,10,0,0,10,0,0,7,False,0,161,0,2,0,0,150,0,0,0,406.5524772243909,0.1610036288558227,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1525.2980751,0,288.3636482326831,0,3,0,0,0,0,0,1.75,0,0.3888888888888889,0,1,0,0,0,0,0,8,47,0,0,0,0,1,0,0,0,0,0,0,6656,0,1,0,0,0,6,0,0,0,0,0,0,0,,6,61,0,0,1,7,0,0,0,7,0,0,3,0,0,0,0.14750798519790187,0,0,0,1,0,5,0,0,0.02237522602081299,0.39880024220898036,0,0,0,5003,5008,5005,8100,8200,8112,863,0,0,8139,734,0,0,8138,14,0,0,8106,4,0,0,8226,250,539,0,8210,4,0,0
23,1120,ARAM,1684600570276,0,0,27,0,0,0,1,23,0,0,2,3570,3570,3570,36388,0,9,0,4,0,0,0,True,False,False,False,False,False,0,15597,12800,0,0,1,0,6670,3046,3111,6671,3072,1053,2052,21,3,20,NONE,776,5,3,148,0,0,7408,0,0,0,0,1,0,0,0,0,87451,43687,23268,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SUPPORT,0,28,21,40,5,1,4,4,3,58,False,,8,0,88213,44449,0,34635,0,14532,0,49,49,230,1,1,762,762,3959,2,2,2,0,0,0,0,0,0,True,0,94,1,0,0,0,150,0,0,0,2379.8070513958396,0.27911974038496024,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1120.6764306,0,835.1016273595038,0,0,0,0,0,0,0,5.222222222222222,10,0.8103448275862069,0,6,0,0,2,0,0,0,27,0,0,36,0,3,0,0,0,0,5,1,6671,0,4,0,0,0,30,0,0,0,0,0,0,0,21.622452199999998,16,0,0,0,2,0,0,19,0,47,1,1,37,0,0,0,0.3400065412690373,0,0,0,0,0,1,0,0,-1,0,0,0,0,5002,5008,5005,8000,8100,8008,97,15,0,9111,2079,470,0,9104,4,0,0,8299,1989,0,0,8143,945,0,0,8106,5,0,0
24,1407,CLASSIC,1684592431109,2,1,11,0,0,0,1,113,0,0,0,61,10096,61,28807,0,3,0,2,2,0,0,False,False,False,False,False,False,0,9714,7750,0,1,1,0,0,6667,3047,3068,3066,0,3364,13,1,9,JUNGLE,0,7,2,599,29046,4154,11309,0,92,0,0,1,0,0,7,0,44357,6298,13892,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,NONE,0,32,62,60,6,2,4,11,11,58,False,JUNGLE,23,56,97900,10830,0,26368,12,14021,2376,6,212,61,5,0,24496,377,1166,0,0,0,0,0,13,0,1,3,True,0,160,0,33,0,0,0,2,0,0,461.5350084168738,0.2749959823934779,0,3,2,0,2,0,2376.38427734375,0,0,18,8,0,0,0,0,1,0,0,1407.9961007,,413.98579892033075,0,8,2,2,44.000000059604645,0,0,6.666666666666667,1,0.5882352941176471,0,3,,0,0,0,0,0,0,0,0,8,5,2,0,-37.00000008940697,0,0,2,0,6667,0,3,0,0,0,12,0,0,0,0,0,0,4,,15,5,0,0,2,3,0,8,0,20,0,0,7,0,0,0,0.15247031435495328,0,0,0,0,0,0,0,0,0.2407546043395996,0.5919559844094053,1,1,0,5001,5002,5005,8400,8000,8439,492,579,0,8463,490,0,0,8429,48,16,12,8451,36,0,0,9111,1811,400,0,9104,14,0,0
25,1405,CLASSIC,1684590608322,0,0,9,0,0,0,1,113,0,0,0,178,14675,178,30174,0,2,0,0,1,0,0,False,False,False,False,False,True,0,8557,7550,0,0,0,0,3068,6667,3047,1029,1029,0,3340,13,1,5,JUNGLE,0,4,1,840,27666,2935,7280,0,99,0,0,0,0,0,4,0,52410,4947,14468,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,NONE,0,41,70,64,5,1,4,9,11,58,False,JUNGLE,22,72,111448,8204,0,22211,1,12103,1415,3,210,51,5,0,31371,322,462,2,2,2,0,0,11,0,0,4,True,0,180,0,47,0,0,0,0,0,0,350.322583012424,0.2904131298987943,0,2,2,0,1,0,1415.175048828125,0,0,23,3,1,0,0,0,0,0,0,1405.2469637,,365.4012548472372,0,7,2,2,52.000000059604645,1,0,7,2,0.3888888888888889,0,0,,0,1,0,0,0,0,0,0,30.80000004172325,1,2,0,-39.500000059604645,1,0,0,0,6667,0,1,0,0,0,10,0,0,0,0,1,0,4,,17,3,0,0,1,4,0,4,0,14,0,0,3,0,0,0,0.1264490059342083,0,1,0,0,5,0,0,0,-0.052566707134246826,0.5008078542509445,0,0,0,5001,5002,5005,8400,8000,8439,764,612,0,8463,308,0,0,8429,48,15,11,8451,39,0,0,9111,1270,280,0,9104,16,30,0
26,1920,CLASSIC,1684521088827,1,0,6,0,0,0,0,103,0,0,2,3249,4969,3249,16642,0,8,0,0,0,3,0,False,False,False,False,False,False,0,9766,9150,0,0,0,1,1056,6656,4645,2421,3191,3020,3340,14,0,4,MIDDLE,0,2,1,403,51845,13817,4793,0,4,0,1,0,0,0,3,0,19176,1130,23347,0,XVHOCosPT0oX0q7PpWuFaj8Ll2bP9O7fscbCLRVx0tsNxKDIV2UltUgQKg0PL6P4sX2VGtmBAaSMWQ,0,SOLO,0,86,44,27,21,2,4,3,12,58,False,MIDDLE,23,0,115485,20340,0,29174,0,6536,0,134,108,231,1,0,44462,5392,1034,1,1,7,0,0,15,0,0,8,False,0,178,0,0,0,0,0,0,0,0,635.2482573131351,0.18039705698040867,0,8,5,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,1921.1477215999998,0,305.0288135407953,0,5,0,0,0,0,0,1.25,0,0.3448275862068966,0,2,0,0,2,1,0,7,48,0,0,13,0,1,0,0,0,0,0,0,6656,0,0,0,0,0,9,0,0,0,0,0,0,1,,33,84,0,0,0,8,0,6,1,10,0,0,3,0,0,0,0.19514585111877067,0,0,0,3,0,6,0,0,-0.10972529649734497,0.4965898232631454,0,0,0,5003,5008,5005,8100,8200,8112,1149,0,0,8139,707,0,0,8138,30,0,0,8106,4,0,0,8226,250,436,0,8210,7,0,0
