,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardTimeCoverageInRiverOrEnemyHalf,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestDragonTakedown,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,highestChampionDamage,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,teleportTakedowns,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
10,1685,CLASSIC,1682955672409,0,0,9,0,0,0,1,103,0,5,7,2946,6908,2946,9096,0,2,2,1,0,1,0,False,False,False,False,False,False,0,10231,8500,0,1,1,0,6656,1026,1056,3020,3165,0,3340,18,1,6,MIDDLE,0,5,2,1075,64427,13891,11156,0,0,1,0,1,0,0,1,0,13191,1502,7166,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,81,102,32,33,3,12,4,4,106,False,MIDDLE,31,0,116128,21693,0,19353,0,6014,0,163,83,62,1,0,38508,6300,1031,0,5,4,0,0,19,3,1,10,True,0,248,0,0,0,0,0,0,0,0.6798096450446289,2,772.1657926616292,0.15868753770776564,0,2,5,0,2,619.0719309,0,0,0,0,27,0,0,0,0,0,721.2717577,,0,0,1685.6997044,0,364.1695182222576,0,,7,0,0,0,0,0,7.5,0,0.3409090909090909,0,1,0,0,1,0,0,10,62,0,0,0,1,2,1,0,0,0,0,1,0,6656,0,5,0,0,0,9,1,0,0,0,0,0,0,0,30,104,0,0,3,8,0,8,0,15,0,0,4,0,0,0,0.1855827321515115,0,0,,0,2,0,7,,0,0.16875147819519043,0.7025920703485252,1,1,0,5003,5008,5005,8100,8200,8112,1211,0,0,8139,868,0,0,8138,30,0,0,8106,5,0,0,8226,250,658,0,8210,22,0,0
11,999,CLASSIC,1682782989009,0,0,1,0,0,0,5,103,0,6,4,1467,4348,1467,2774,0,0,1,0,0,0,0,False,True,False,False,False,True,0,7023,6410,0,0,0,0,1056,6655,3020,3145,1052,0,3340,15,1,5,NONE,0,5,1,0,30098,5861,3483,0,0,0,0,0,0,0,0,0,7542,751,2619,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,DUO,0,41,39,19,12,2,12,1,4,106,False,MIDDLE,13,0,51834,8683,0,6102,0,2039,0,110,34,0,1,0,14193,2070,0,1,1,0,0,0,18,1,3,6,True,0,111,0,0,0,0,0,0,0,0.5320670119152526,1,521.4305006841354,0.1271230429608822,0,0,14,0,0,,1,0,0,0,10,0,0,0,0,0,720.5651494,,0,0,999.1523231,0,421.7792512782079,0,,5,0,0,0,0,0,6,1,0.46153846153846156,0,2,0,0,1,0,0,15,66,1,0,0,35,0,2,0,0,0,0,0,0,,0,0,0,0,0,6,1,0,0,0,0,1,0,0,73,46,0,0,0,5,0,11,0,6,0,0,5,0,0,0,0.2684349537475805,0,1,,0,2,0,5,,0,0.6986089944839478,1.0941608704440757,3,3,1,5003,5008,5005,8100,8200,8112,597,0,0,8139,374,0,0,8138,12,0,0,8106,3,0,0,8226,250,285,0,8210,3,0,0
12,1497,CLASSIC,1682526583521,0,0,7,0,0,0,0,103,0,2,6,789,789,789,9433,0,5,2,1,0,2,0,False,False,False,False,False,False,0,11372,10600,0,0,0,3,3157,6656,3020,3165,1056,0,3340,20,2,8,MIDDLE,0,3,2,853,51670,13310,1577,0,0,0,1,0,0,0,3,0,8479,979,14614,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,74,81,31,34,3,12,3,4,106,False,MIDDLE,30,0,95740,20550,0,18802,0,3064,0,152,97,203,1,0,35591,6260,2611,0,0,9,0,0,11,3,0,8,False,0,220,0,0,0,0,675,0,0,0.7048855321363598,2,823.4936133637302,0.1829432780439545,0,5,1,0,0,,0,0,0,0,24,0,0,0,0,0,,,0,0,1497.3229171,0,455.6994687118183,0,,9,0,0,0,0,0,3,0,0.5357142857142857,0,0,1,0,6,0,0,17,69,1,0,0,34,0,3,0,0,0,0,1,0,6656,0,2,0,0,0,9,1,0,0,0,0,0,0,0,10,103,0,0,3,6,0,7,0,15,0,0,7,0,0,0,0.371615889377134,0,0,,0,1,0,7,,0,0.9017237424850464,0.47419194285085964,0,0,0,5003,5008,5005,8100,8200,8112,1403,0,0,8139,833,0,0,8138,30,0,0,8106,5,0,0,8226,250,730,0,8210,18,0,0
13,957,CLASSIC,1682525125918,0,0,1,0,0,0,0,222,0,2,5,1241,1241,1241,2801,0,5,1,0,0,0,0,False,False,False,False,False,True,0,4800,4125,0,0,0,0,1055,6672,0,0,0,0,3340,12,0,0,NONE,319,0,0,341,1276,156,3208,0,0,0,0,0,0,0,1,0,20043,1912,4065,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,20,14,10,2,3,7,2,4,106,False,BOTTOM,11,0,22959,2068,0,7359,0,644,55,86,30,49,2,0,1640,0,84,0,0,2,0,0,6,1,0,5,False,0,46,0,0,0,0,0,0,0,0.5856483035359608,1,129.6001670840214,0.1715342902216126,0,5,0,0,0,,0,55.122802734375,0,0,6,0,0,0,0,0,,,0,0,957.7053579999999,0,300.77850676491676,0,,0,0,0,0,0,0,0.2,0,0.08333333333333333,0,0,0,0,0,0,0,5,39,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,,0,0,0,0,0,0,0,3,11,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0.09590263357136986,0,0,,0,2,0,2,,0,-0.5218584537506104,0.4296290808287966,0,0,0,5002,5008,5005,8000,8200,8008,0,0,0,8009,212,0,0,9103,0,0,0,8014,28,0,0,8233,11,40,0,8236,4,0,0
14,1659,CLASSIC,1682351643534,0,1,22,0,0,0,0,111,0,5,6,682,682,682,27101,0,3,2,0,0,1,0,False,True,False,False,False,False,0,8120,7875,0,0,1,0,3860,3190,3075,3047,3067,2055,3364,19,0,1,BOTTOM,4,0,1,1134,10722,5923,1353,0,0,0,0,0,0,0,1,0,7566,2918,12766,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,34,18,33,7,5,3,7,4,106,False,UTILITY,61,0,24638,8842,350,15895,0,1264,0,36,312,65,1,0,6349,0,1775,1,3,3,0,0,32,3,1,13,True,1,92,0,0,0,0,0,0,0,0.733127948898953,2,319.65386510174017,0.1747828816675358,0,3,3,0,0,,0,350.3951416015625,0,0,107,0,0,0,0,0,,,1,0,1659.6766337,0,293.584751426464,0,,15,0,0,0,0,0,7.666666666666667,3,0.5227272727272727,0,0,0,0,0,0,12,4,18,0,0,0,20,0,2,0,0,0,0,0,0,3190,0,0,0,0,0,19,1,0,0,0,0,0,0,0,20,23,0,0,0,11,0,4,0,23,0,0,6,0,0,0,0.10298886620593638,0,2,,0,0,5,1,,0,1.3279883861541748,1.1777947665692563,1,0,0,5002,5002,5005,8300,8400,8351,70,314,0,8306,3,0,0,8316,676,0,0,8347,0,0,0,8473,524,0,0,8242,82,0,0
15,1814,CLASSIC,1680020487330,0,0,7,0,0,0,0,54,0,3,4,2783,2783,2783,50603,0,6,1,0,0,11,0,False,False,False,False,False,False,0,8789,8475,0,0,0,1,6662,3047,4401,1054,1028,1028,3340,21,0,1,TOP,0,0,1,594,47680,16353,4512,0,0,0,1,0,0,0,0,0,35492,6536,18120,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,70,41,63,7,4,12,3,4,106,False,TOP,47,,83172,22890,0,27702,,1204,0,136,1759,188,1,0,0,0,5070,1,1,7,0,0,21,1,0,10,False,0,181,0,0,0,0,300,0,0,,1,756.7637993187412,0.23402421367303097,0,6,0,0,0,,0,0,0,0,10,0,0,0,0,0,,,0,0,1814.9057369999998,0,290.5610615191967,0,,4,0,0,0,0,0,1.3333333333333333,0,0.36363636363636365,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,,0,0,0,0,0,6662,0,0,0,0,0,8,1,0,0,0,0,0,0,0,3,0,0,0,0,9,1,9,0,8,0,0,2,0,0,0,0.28699707707477884,0,1,,0,0,0,5,,0,0.35552847385406494,0.7082077744201892,0,0,0,5001,5002,5005,8400,8200,8437,1262,771,0,8401,470,0,0,8429,60,14,12,8451,214,0,0,8226,250,1190,0,8210,5,0,0
16,1835,CLASSIC,1680018104177,0,1,5,0,0,0,0,45,0,6,7,4400,9338,4400,12208,0,10,1,0,0,2,0,False,False,False,False,False,True,0,10412,9900,0,0,0,1,6656,3157,1058,1058,2055,3020,3340,19,0,4,MIDDLE,0,0,1,428,93023,18350,14278,0,0,0,0,0,0,0,0,0,7702,323,9687,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,123,69,29,7,4,12,3,4,106,False,MIDDLE,30,,105990,19237,0,25211,,0,0,171,78,332,0,0,5265,562,1245,0,2,8,0,0,19,2,0,10,False,0,228,0,0,0,0,550,0,0,0.15183240575695878,1,628.6721982014508,0.16116924223160875,0,10,2,0,0,,0,0,0,0,22,0,0,0,0,0,,668.0751566,0,0,1836.0025977999999,0,340.2611160339993,0,,1,0,0,0,0,0,0.9,0,0.4090909090909091,0,0,0,0,2,0,0,6,86,0,0,0,94,0,1,,0,0,0,0,0,6656,0,2,0,0,0,5,1,0,0,0,0,1,0,0,17,67,0,0,3,9,0,2,0,9,0,0,3,0,0,0,0.2072906542189393,0,1,,0,0,5,8,,0,4.210151195526123,0.6281337078202529,0,0,0,5003,5008,5007,8300,8200,8369,683,518,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8226,250,816,0,8210,7,0,0
17,362,CLASSIC,1680017306529,0,0,0,0,0,0,1,103,0,0,2,0,0,0,314,0,0,0,0,0,0,0,False,False,False,False,False,True,0,2077,500,0,0,0,0,1056,2003,0,0,0,0,3340,3,0,1,NONE,0,0,1,0,5080,787,81,0,0,0,0,0,0,0,0,0,2647,497,989,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,14,9,3,0,0,12,1,4,106,False,MIDDLE,1,,11260,1601,0,1071,,399,0,41,17,0,1,0,3531,315,0,0,0,0,0,0,2,0,0,2,False,0,26,0,0,0,0,0,0,0,,0,264.80134032773367,0.10489376712550587,0,0,2,0,0,,,0,0,0,1,0,0,0,0,0,,,0,0,362.7802992,0,343.5351733365294,0,,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,13,41,,0,0,,0,,,0,0,0,0,0,,0,0,0,0,0,1,,0,0,0,0,0,0,0,14,13,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0.30770176927810605,0,0,,0,0,0,1,,0,,0.4943397288663129,0,0,0,5003,5008,5005,8100,8200,8112,104,0,0,8139,158,0,0,8138,2,0,0,8106,1,0,0,8226,225,0,0,8210,0,0,0
18,2287,CLASSIC,1679953128469,0,0,8,0,0,0,0,22,0,6,4,2736,2942,2736,8615,0,11,0,0,0,10,0,True,False,False,False,False,True,0,9967,7850,0,0,0,3,3179,3864,3158,3070,4005,3133,3364,22,0,4,BOTTOM,149,0,1,360,6418,3478,14919,0,0,0,0,0,0,0,0,0,52015,17941,9762,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,10,110,3,12,8,3,4,4,106,False,UTILITY,74,,59015,21988,0,25421,,1211,0,35,636,311,1,0,581,568,739,0,0,9,0,0,66,0,8,26,False,0,135,0,0,0,0,0,0,1,,0,576.7983155641268,0.17852722010091318,0,11,3,0,0,,0,0,0,0,10,0,0,0,0,0,,,0,0,2287.2590173,0,261.47216637426345,0,,2,0,0,0,0,0,1.0909090909090908,1,0.3076923076923077,0,3,0,0,0,0,0,13,4,0,0,0,17,0,1,,0,0,0,0,0,4005,0,0,0,0,0,11,1,0,0,0,0,0,0,0,20,132,0,0,0,17,0,0,0,12,0,0,6,0,0,1,0.16249722577748668,0,2,,0,3,5,1,,0,0.30446696281433105,1.7493179875131115,14,6,0,5002,5008,5005,8100,8300,9923,56,77,0,8126,749,0,0,8136,9,18,0,8106,3,0,0,8345,3,0,0,8410,162,0,0
19,1404,CLASSIC,1679951202003,1,6,7,0,0,0,1,53,0,6,4,0,0,0,10729,0,0,1,0,0,2,0,True,False,False,False,False,True,0,5306,4675,0,0,0,0,3190,3860,3047,1033,0,0,3364,15,0,1,BOTTOM,0,0,1,0,4193,2617,4579,0,0,0,0,0,0,0,2,0,3609,1315,5063,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SUPPORT,0,21,30,14,4,4,3,4,4,105,False,UTILITY,26,,12603,3932,407,9665,,825,0,22,164,0,1,0,4800,0,23,0,0,2,0,0,26,1,3,10,True,0,69,0,0,0,0,0,0,0,0.01127836002007622,1,167.96508976485904,0.17320964050316548,0,0,5,0,0,,0,407.5981140136719,0,0,27,0,0,0,0,0,,,0,1,1404.8879688,0,226.63917929482093,0,,8,0,0,0,0,0,8,4,0.4,0,0,0,0,1,0,6,3,10,0,0,0,8,0,1,,0,0,0,0,0,3190,0,0,0,0,0,8,1,0,0,0,0,0,0,0,34,8,0,0,0,9,1,6,0,8,0,1,4,0,0,0,0.08711178556596776,0,2,,0,0,5,0,,0,-0.3965880274772644,1.1133627774920274,3,0,0,5002,5002,5007,8300,8400,8351,37,332,0,8306,1,0,0,8345,3,0,0,8347,0,0,0,8473,414,0,0,8242,50,0,0
20,1102,CLASSIC,1679949756159,0,0,1,0,0,0,0,127,0,1,4,1133,2874,1133,3949,0,1,1,0,0,7,0,False,False,False,False,False,True,0,5385,4925,0,0,0,0,1056,6655,3020,0,0,0,3340,10,0,0,NONE,0,0,0,1065,50879,7160,3770,0,0,0,0,0,0,0,2,0,8619,351,4271,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,DUO,0,63,15,23,4,1,12,2,4,105,False,MIDDLE,16,,61396,7713,0,8089,,180,0,128,103,35,1,0,1897,201,48,0,0,1,0,0,9,1,0,6,False,0,105,0,0,0,0,0,0,0,0.17982015600615703,1,419.69710616433315,0.15652593269821163,0,1,0,0,0,,0,0,0,0,10,0,0,0,0,0,,988.5186734,0,0,1102.6545827999998,0,293.0603393052665,0,,1,0,0,0,0,0,1,0,0.16666666666666666,0,0,0,0,0,0,0,6,75,0,0,0,12,0,1,,0,0,0,0,0,6655,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,26,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.2674168844853285,0,0,,0,2,0,5,,0,0.66306471824646,0.5207695539463905,0,0,0,5003,5008,5008,8100,8200,8112,402,0,0,8126,217,0,0,8138,2,0,0,8106,1,0,0,8226,250,268,0,8210,3,0,0
21,2439,CLASSIC,1679866386695,0,0,8,0,0,0,1,45,0,6,5,4711,6863,4711,35744,0,9,1,3,0,17,0,False,True,False,False,False,False,0,18894,16925,0,0,0,2,3157,6656,3165,3089,3020,3102,3340,23,2,16,MIDDLE,0,5,2,903,215586,41516,13636,0,12,0,1,0,0,0,0,0,7560,441,25143,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,186,116,40,13,3,12,6,4,105,False,MIDDLE,28,,225267,43528,0,39909,,4621,0,214,113,415,1,0,2121,1571,1129,1,1,10,0,0,31,1,4,14,False,0,355,0,0,0,1,975,0,0,0.06665722357434345,1,1070.408659574258,0.1790533802124992,0,9,0,0,1,1314.1717327,0,0,0,0,21,1,0,0,0,0,,750.5080647,0,2,2439.9295497,0,464.6360621157652,0,,7,0,0,0,2,0,2.6666666666666665,0,0.42857142857142855,0,3,0,0,3,0,0,12,67,1,0,0,51,0,3,,0,0,0,3,0,6656,0,0,0,0,0,16,1,0,0,0,0,0,0,3,8,103,0,0,5,13,0,0,0,24,0,0,7,0,0,0,0.2088870683513249,0,1,,0,4,5,10,,0,1.436971664428711,0.786280164748557,4,1,0,5003,5008,5007,8300,8200,8369,1607,981,0,8304,9,4,5,8345,3,0,0,8347,0,0,0,8226,250,1140,0,8210,32,0,0
22,1683,CLASSIC,1679864137245,0,2,7,0,0,0,6,103,0,4,3,5802,9933,5802,8313,0,2,0,0,0,3,0,False,False,False,False,False,False,0,12702,10450,1,0,1,1,3157,6656,3020,4645,1056,0,3340,19,2,10,MIDDLE,0,6,1,861,80210,17600,4866,0,4,0,0,1,0,0,6,0,14043,2128,7967,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,91,104,32,30,4,12,3,4,105,False,MIDDLE,28,,146206,25081,0,13542,,4854,0,194,126,73,1,0,51952,5352,707,1,6,6,0,0,25,0,4,9,True,0,257,0,0,0,0,150,0,0,,0,893.7601574449162,0.16391927002388545,0,2,2,0,3,504.712569,0,0,0,0,20,0,0,0,0,0,,,0,0,1683.7893428,0,452.6378784831325,0,1,6,0,0,0,0,0,8.5,0,0.5666666666666667,0,2,0,0,0,0,0,11,67,1,0,1,84,2,4,,0,0,0,0,0,6656,0,1,0,1,0,11,1,0,0,0,0,1,0,1,16,81,0,0,4,9,0,0,0,17,0,0,8,0,0,0,0.3266271941625155,0,1,,0,0,0,9,,0,0.8265395164489746,0.906107844897577,4,2,0,5003,5008,5005,8100,8200,8112,2066,0,0,8139,1016,0,0,8138,30,0,0,8106,5,0,0,8226,250,1001,0,8210,22,0,0
23,1806,CLASSIC,1679851210791,0,0,13,0,0,0,2,103,0,11,6,4754,5315,4754,13709,0,3,2,1,0,7,0,False,False,False,False,False,False,0,12227,9400,0,1,1,0,6656,2421,4645,3191,1056,3020,3340,20,1,10,MIDDLE,0,7,2,704,78091,21260,6842,0,0,0,0,1,0,0,4,0,14390,1915,14687,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,DUO,0,92,115,37,33,4,12,4,4,105,False,MIDDLE,28,,132189,32197,0,21854,,8209,0,172,84,106,1,0,39707,9020,324,3,4,4,0,0,26,2,2,9,True,0,277,0,0,0,0,0,0,0,0.3837586426550104,2,1069.021226273445,0.1551051116666449,0,3,0,0,0,,0,0,0,0,26,0,0,0,0,0,,1040.261438,1,3,1807.1042238999999,0,405.99738528658867,0,,11,0,0,0,0,0,7.666666666666667,0,0.45098039215686275,0,3,0,0,0,0,0,8,55,0,0,0,16,0,2,,0,0,0,1,0,6656,0,2,0,1,0,16,1,0,0,0,0,0,0,0,1,140,0,0,3,7,0,8,0,23,0,0,1,0,0,0,0.23336913411882715,0,0,,0,0,0,8,,0,0.8634816408157349,0.885730927813761,4,2,0,5003,5008,5005,8100,8200,8112,2322,0,0,8139,1072,0,0,8138,30,0,0,8106,5,0,0,8226,250,1069,0,8210,36,0,0
24,1460,CLASSIC,1679593591460,0,1,5,0,0,0,0,711,0,0,6,920,920,920,8469,0,6,2,0,0,4,0,False,False,False,False,False,False,0,7371,5885,0,0,0,2,6655,3020,1028,1056,1052,0,3340,16,1,4,MIDDLE,0,2,1,387,40736,8496,493,0,0,0,1,0,0,0,0,0,6610,1103,12667,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,58,22,36,9,3,12,3,4,105,False,MIDDLE,22,,49951,9600,0,16120,,482,0,94,357,141,1,0,2605,0,2960,0,0,9,0,0,12,2,0,6,False,0,125,0,0,0,0,300,0,0,0.3033418622063022,2,394.2911365140498,0.1919775252885801,0,6,0,0,0,,0,0,0,0,38,0,0,0,0,0,,,0,0,1460.9260073,0,302.745336140372,0,,1,0,0,0,0,0,1.5,0,0.375,0,0,0,0,3,0,0,11,48,0,0,0,2,0,1,,0,0,0,0,0,6655,0,0,0,0,0,7,1,0,0,0,0,0,0,0,5,44,0,0,1,4,0,16,0,9,0,0,4,0,0,0,0.20292647964878904,0,0,,0,2,0,4,,0,0.6200227737426758,0.5246712867109289,0,0,0,5003,5008,5005,8100,8200,8112,773,0,0,8139,507,0,0,8138,18,0,0,8106,2,0,0,8226,250,352,0,8210,6,0,0
25,1615,CLASSIC,1679591428964,0,4,7,0,0,0,10,112,0,6,4,4855,10020,4855,15433,0,3,1,2,0,2,0,False,False,False,False,False,False,0,14153,11875,0,0,1,0,3020,3157,1056,4645,1058,6655,3340,15,2,15,MIDDLE,0,10,3,658,112034,36199,4068,0,0,1,0,1,0,0,3,0,10441,595,11333,0,rWaB3oRKwIFWz050lP6b5TXQdjdYqlbra89TI1jN2sUuRTmVq0pRE4OdifYAiVxK57SJBvYHE0X6tg,0,SOLO,0,81,24,99,16,3,12,3,4,105,False,MIDDLE,23,,129321,38030,0,15801,,3128,0,161,210,105,1,1,6845,1235,400,1,4,4,0,0,16,1,0,9,True,0,220,0,0,1,0,300,0,0,0.10781173959714682,1,1412.214793399885,0.13747134285257945,0,3,0,0,1,1344.5950573999999,0,0,0,0,9,0,0,0,0,0,,,0,0,1615.7882559999998,0,525.5745995625061,0,1,5,0,0,0,0,0,7.333333333333333,2,0.55,0,5,0,0,0,0,0,11,72,1,1,0,55.99999997019768,1,5,,0,0,0,3,0,6655,0,0,0,0,0,15,1,0,0,0,0,0,0,0,7,110,0,0,6,8,0,0,1,22,0,0,5,0,0,1,0.37412840217174564,0,0,1,0,3,0,7,,0,0.22327053546905518,0.6279473629032457,2,0,0,5003,5008,5005,8300,8200,8369,1315,1022,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8226,250,1261,0,8210,31,0,0
