,gameDuration,gameMode,gameStartTimestamp,allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,puuid,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamPosition,timeCCingOthers,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardTimeCoverageInRiverOrEnemyHalf,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestDragonTakedown,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,fasterSupportQuestCompletion,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,highestWardKills,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,threeWardsOneSweeperCount,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,defense,flex,offense,primaryStyle,secondaryStyle,primaryPerk0,primaryVar10,primaryVar20,primaryVar30,primaryPerk1,primaryVar11,primaryVar21,primaryVar31,primaryPerk2,primaryVar12,primaryVar22,primaryVar32,primaryPerk3,primaryVar13,primaryVar23,primaryVar33,secondaryPerk0,secondaryVar10,secondaryVar20,secondaryVar30,secondaryPerk1,secondaryVar11,secondaryVar21,secondaryVar31
97,947,CLASSIC,1679687383880,0,0,0,0,0,0,1,54,0,0,2,0,0,0,6822,0,3,0,0,0,8,0,False,False,False,False,False,True,0,4719,3400,0,0,0,0,1054,3047,3057,3067,1029,0,3340,11,0,1,NONE,0,0,1,216,14610,3347,2789,0,0,0,0,0,0,0,0,0,23867,1403,2768,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,27,21,31,1,1,12,1,4,159,False,TOP,10,,38478,4751,0,5754,,73,0,98,248,40,1,0,0,0,196,0,0,1,0,0,8,0,0,5,False,0,80,0,0,0,0,300,0,0,,0,300.90907549176217,0.12614638965533004,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,947.3777422,0,298.90079772514315,0,,0,0,0,0,0,0,0.3333333333333333,0,0.1,0,0,0,0,1,0,0,0,54,0,0,0,14,0,1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0.17590213852119527,0,0,0,0,0,0,4,1,2.7031142711639404,0.508522688809932,0,0,0,5001,5002,5005,8400,8200,8437,280,164,0,8401,130,0,0,8429,23,13,10,8451,124,0,0,8226,250,366,0,8210,0,0,0
98,834,CLASSIC,1679686100839,0,0,0,0,0,0,21,157,0,0,1,8582,8582,8582,18466,0,2,0,14,0,0,0,False,False,False,True,False,False,0,15890,10800,0,0,0,0,6673,1055,1042,3072,3031,0,3340,6,3,43,NONE,663,21,6,352,5280,3414,1157,0,0,0,0,1,0,0,0,3,132140,55926,14108,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,3,DUO,0,143,3,65,6,2,12,1,6,159,False,BOTTOM,31,,137420,59340,0,15266,,10819,0,121,91,28,1,4,0,0,0,3,3,0,1,0,0,0,0,0,True,0,217,2,0,0,0,0,0,0,,0,4257.930139159555,0.4117048415280472,0,2,0,0,0,,1,0,0,0,36,0,0,0,0,0,,2,0,836.1930436,0,1140.2225588605697,0,,0,0,0,0,0,3,21.5,0,0.6825396825396826,0,29,0,0,0,0,0,11,87,,2,0,0,0,0,,0,0,0,25,0,6673,0,38,0,0,0,1,,0,0,1,6,0,0,0,12.546934299999975,2,28,0,0,42,0,0,0,1,43,0,0,43,0,3,0,0.7070138868550505,0,0,0,0,5,0,5,0,-1,0,0,0,0,5003,5008,5005,8000,8400,8008,207,31,0,9111,2515,860,0,9104,7,0,0,8299,1537,0,0,8473,190,0,0,8242,53,0,0
99,1857,CLASSIC,1679599911755,0,2,8,0,0,0,0,50,0,0,6,95,862,95,19501,0,11,4,0,0,2,6,False,False,False,False,False,False,0,7829,6985,0,0,0,4,3853,1052,6653,3191,3047,2421,3364,21,1,2,BOTTOM,0,2,1,438,46814,11055,2945,0,0,0,1,0,0,0,0,0,4344,1001,22405,1,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,40,47,59,10,4,14,5,4,159,False,UTILITY,52,,51766,12665,0,27428,,3586,0,46,445,291,1,0,608,608,2076,0,0,11,0,0,75,4,4,32,False,0,156,0,0,0,0,0,0,1,0.21644577279636168,4,409.119524659056,0.23853691680756098,0,11,28,0,0,,0,0,0,0,42,0,0,0,0,0,,0,0,1857.4324829999998,0,252.9034767679898,0,1,4,0,0,0,0,0,0.9090909090909091,2,0.5555555555555556,0,0,0,0,0,0,3,11,4,0,0,0,4,0,1,,0,0,0,0,0,6653,0,0,0,0,0,7,1,0,0,0,0,0,0,0,,144,47,0,0,0,22,0,0,0,10,0,0,4,0,0,0,0.15842081365099478,0,1,0,0,0,0,1,0,2.769853353500366,2.4483131072416553,4,4,0,5002,5008,5005,8300,8100,8351,88,1709,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8136,6,12,0,8105,11,4,0
100,2344,CLASSIC,1679516412316,0,3,22,1,0,0,1,50,0,4,5,1839,2536,1839,34940,0,9,3,0,0,0,9,True,False,False,False,False,False,0,14079,11525,0,0,0,0,3157,3853,3116,3020,1011,6653,3364,23,1,9,BOTTOM,0,3,1,628,81080,27875,11846,1,0,1,0,1,0,0,0,0,7578,2201,28916,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,69,69,76,19,8,14,4,4,158,False,UTILITY,55,,92009,32924,0,46327,,11201,0,75,352,370,1,0,3350,2846,5565,0,1,4,0,0,90,3,9,29,True,0,233,0,0,0,0,0,0,1,0.4318208390077603,3,842.5793498179755,0.2439284371970296,0,9,6,0,1,1430.2514945,0,0,0,0,42,0,0,0,0,0,1,1,2,2344.5242691999997,0,360.31139438023354,0,1,9,0,0,0,1,0,3.4444444444444446,7,0.5081967213114754,0,1,0,0,1,0,7,18,2,1,0,0,53,0,2,,0,1,0,0,0,6653,0,1,0,0,0,27,1,0,0,0,0,1,0,0,26.161811100000023,31,87,0,0,2,26,0,2,0,31,0,0,8,2,0,0,0.21239719219953396,0,1,0,0,1,0,3,0,11.430502891540527,2.321372771663605,9,3,0,5002,5008,5008,8000,8400,8010,298,0,0,8009,4079,0,0,9105,17,20,0,8299,1423,0,0,8429,69,13,10,8451,220,0,0
101,1686,CLASSIC,1679507741082,0,1,13,0,0,0,0,50,0,1,5,460,11219,460,18041,0,10,3,0,0,0,1,False,False,False,False,False,False,0,10358,9110,0,0,0,3,3157,6653,3853,1052,1011,3020,3364,19,1,5,BOTTOM,0,3,1,553,73094,27461,13093,0,1,0,1,0,0,0,0,0,6633,1984,17545,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,59,38,62,18,5,14,4,4,158,False,UTILITY,53,,89484,30298,0,31498,,8779,0,71,228,275,1,0,9756,852,860,0,0,10,0,0,51,3,4,19,False,0,177,0,2,0,0,800,0,1,0.13742197686487584,3,1077.989924368004,0.23043429189681697,0,9,9,0,0,,1,0,0,0,43,0,0,0,0,0,1,0,0,1686.3629107,0,368.54191124155517,0,1,5,0,0,0,0,0,1.8,0,0.6923076923076923,0,1,0,0,1,0,4,14,10,1,0,0,40.5,0,2,,0,0,0,0,0,6653,0,0,0,0,0,17,1,0,0,0,0,0,0,0,,54,83,0,0,1,16,0,0,0,18,0,0,7,0,0,0,0.34826489486438317,0,0,0,0,0,0,2,0,0.6501561403274536,1.8327171459316687,4,3,0,5002,5008,5008,8100,8300,8112,1592,0,0,8126,482,0,0,8138,30,0,0,8106,5,0,0,8313,0,0,0,8347,0,0,0
102,1114,CLASSIC,1679430114421,0,0,1,0,0,0,5,54,0,0,3,8617,8617,8617,26517,0,3,0,10,0,0,0,False,True,False,False,False,False,0,15661,14200,0,0,0,0,3193,3157,3047,6655,3110,2033,3340,18,4,36,NONE,0,12,4,568,86670,32213,5050,0,0,0,0,0,0,0,0,0,54589,20721,6941,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,2,DUO,0,56,50,62,7,4,12,5,6,158,False,TOP,32,,141260,52935,0,11991,,1140,0,135,1329,55,1,2,0,0,0,3,3,1,0,0,0,0,0,0,True,0,175,0,0,0,0,0,0,0,,0,2843.9740818127025,0.2956206020797058,0,3,0,0,0,,1,0,0,0,13,0,0,0,0,0,,1,0,1116.7848841999999,0,841.4450260138111,0,,2,0,0,0,0,2,12.333333333333334,0,0.74,0,18,0,0,0,0,0,0,43,1,3,0,0,0,0,,0,0,0,14,0,6655,0,27,0,0,0,5,,0,0,0,0,0,0,0,14.845670200000086,5,0,0,0,30,0,0,2,0,37,3,0,21,0,0,0,0.658442351144715,0,0,0,0,5,0,6,0,-1,0,0,0,0,5001,5002,5005,8400,8200,8437,2585,1341,0,8401,544,0,0,8429,35,25,12,8451,179,0,0,8226,250,866,0,8210,31,0,0
103,741,CLASSIC,1679429097518,0,0,12,0,0,0,18,69,0,0,2,1538,1538,1538,2329,0,0,0,6,0,0,0,False,False,False,False,False,False,0,9109,3700,0,0,0,0,0,3070,6653,0,0,0,3340,4,1,18,NONE,0,18,2,0,39445,19875,1928,0,0,0,0,0,0,0,0,0,7821,654,2877,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,52,9,197,3,1,12,1,6,158,False,TOP,24,,48777,20530,0,4805,,2055,0,81,130,0,1,0,1510,0,0,0,0,0,0,0,0,0,0,0,True,0,261,4,0,0,0,0,0,0,,0,1656.2140806219895,0.21238954666704415,0,0,0,0,0,,1,0,0,0,5,0,0,0,0,0,,4,0,743.7478279,0,734.884761755551,0,,2,0,0,0,0,0,30,0,0.5555555555555556,0,5,0,0,1,0,0,1,74,,1,0,0,0,0,,0,0,0,6,0,,0,13,0,0,0,7,,0,0,0,0,0,0,0,7.218835499999955,3,8,0,0,11,0,0,0,0,30,2,0,30,0,1,0,0.33786912823281,0,0,0,0,3,0,3,0,-1,0,0,0,0,5003,5008,5008,8000,8200,8010,639,0,0,8009,6128,0,0,9105,10,20,0,8299,724,0,0,8226,250,86,0,8210,26,0,0
104,1238,CLASSIC,1679340342974,0,0,1,0,0,0,0,516,0,0,3,9498,9498,9498,37081,0,3,0,11,0,0,0,False,False,False,False,False,False,0,17192,14680,0,0,0,0,7000,3111,3082,3110,3075,3068,3340,17,3,42,JUNGLE,0,26,5,941,62394,29173,8079,0,0,0,0,0,0,0,0,1,98462,37958,10283,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,2,NONE,0,61,55,34,10,3,12,3,6,158,False,TOP,77,,160857,67132,0,20362,,3278,0,148,1897,68,1,2,0,0,2000,2,2,1,0,0,0,0,0,0,True,0,160,0,0,0,0,0,0,0,,0,3248.752635063414,0.3331172866625662,0,3,2,0,0,,1,0,0,0,111,0,0,0,0,0,,2,0,1239.8504275999999,0,832.0158402569076,0,,1,0,0,0,0,2,14.333333333333334,0,0.7818181818181819,1,33,0,0,0,0,23,10,70,1,2,0,0,0,0,,0,1,0,16,0,6693,0,36,0,0,0,3,,0,0,0,0,0,0,0,12.249206800000138,12,66,0,0,39,0,0,0,0,43,0,0,24,0,1,0,0.7057918858951042,0,0,0,0,5,0,7,0,-1,0,0,0,0,5002,5002,5005,8400,8300,8437,4024,2246,0,8446,4189,0,0,8473,456,0,0,8451,239,0,0,8304,6,4,5,8345,3,0,0
105,967,CLASSIC,1679338912371,0,0,0,0,0,0,0,238,0,0,3,12815,12815,12815,8113,0,4,0,11,0,0,0,False,True,False,False,False,False,0,17382,15750,0,0,0,0,3142,6693,3074,3071,3026,0,3340,17,4,40,NONE,0,24,8,364,3890,1561,4290,0,0,0,0,0,0,0,0,1,138472,57717,7672,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,3,DUO,0,70,47,68,9,2,12,3,6,158,False,TOP,6,,147048,59279,0,13962,,4870,0,123,89,40,1,4,4685,0,2000,4,4,0,3,0,0,0,0,0,True,0,194,1,0,0,0,0,0,0,,0,3668.211600072772,0.34909363927280584,0,4,0,0,0,,1,0,0,0,0,0,0,0,0,0,,1,0,969.6114586,0,1075.6554115046429,0,,0,0,0,0,0,4,10,0,0.8333333333333334,0,21,4,0,3,0,0,16,61,1,1,0,0,0,0,,0,1,0,22,0,6693,0,32,0,0,0,3,,0,0,0,1,0,0,0,18.689055800000006,2,82,0,0,37,0,0,2,1,40,2,0,35,0,1,0,0.8217075700002867,0,0,0,0,10,0,5,0,-1,0,0,0,0,5003,5008,5008,8000,8200,8010,1742,0,0,8009,1547,0,0,9105,7,0,0,8014,1685,0,0,8210,19,0,0,8236,4,0,0
106,1075,CLASSIC,1679337449081,0,0,0,0,0,0,5,203,0,0,2,13989,13989,13989,12644,0,2,0,15,0,0,0,False,True,True,False,False,False,0,20864,19200,0,0,0,0,3046,6672,3031,3153,6676,3094,3340,17,3,53,NONE,742,30,9,676,5202,2150,6620,0,0,1,0,1,0,0,0,2,145996,71263,13067,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,5,DUO,0,52,16,19,1,4,12,2,6,158,False,BOTTOM,3,,172427,81701,0,20687,,13962,1031,121,35,40,5,6,21228,8287,1000,3,4,0,4,0,0,0,0,0,True,0,88,0,0,0,0,0,0,0,,0,4548.755854578068,0.3889974541627922,0,2,0,0,0,,1,1031.199951171875,0,0,0,0,0,0,0,0,,1,0,1077.6774051999998,0,1161.6373745259814,0,,0,0,0,0,0,4,26.5,0,0.8833333333333333,0,20,3,0,0,0,0,12,71,1,2,0,0,0,0,,0,0,0,32,0,6672,0,40,0,0,0,13,,0,0,0,4,0,0,0,17.520666199999823,4,49,0,0,40,0,0,4,0,53,1,0,34,0,2,0,0.8384148880806448,0,0,0,0,10,0,5,0,-1,0,0,0,0,5002,5008,5005,8000,8100,8005,4556,3447,1109,9111,3444,1060,0,9104,7,20,0,8014,2254,0,0,8143,1517,0,0,8135,450,5,0
107,836,CLASSIC,1679335067677,0,0,9,0,0,0,9,61,0,0,2,3320,3320,3320,2585,0,1,0,4,0,0,0,False,False,False,False,False,False,0,9156,7500,0,0,0,0,3070,6653,3100,3067,0,0,3340,9,2,15,NONE,0,9,2,452,49964,13196,444,0,0,0,0,1,0,0,0,0,8829,2842,4519,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,83,37,8,4,2,12,1,6,158,False,BOTTOM,11,,58793,16039,107,4964,,0,0,78,209,10,0,0,0,0,0,1,3,0,0,0,3,0,0,2,True,0,132,7,0,0,0,0,0,0,,0,1149.312538718075,0.20573942081809934,0,1,0,0,0,,1,107.10587310791016,0,0,8,0,0,0,0,0,,7,0,837.3232356999999,0,656.1485858826622,0,,1,0,0,0,0,3,24,0,0.34285714285714286,0,7,0,0,0,0,4,19,49,,1,0,0,0,0,,0,0,0,4,0,,0,10,0,0,0,5,,0,0,0,0,0,0,0,10.147737900000038,0,48,0,0,10,2,0,0,0,24,0,0,24,0,1,0,0.20305203784126494,0,0,0,0,5,0,3,0,2.079664945602417,0.22067928950003343,0,0,0,5003,5008,5005,8200,8300,8214,1119,107,0,8226,250,652,0,8210,10,0,0,8237,400,0,0,8345,3,0,0,8347,0,0,0
108,1112,CLASSIC,1679314969877,0,0,1,0,0,0,0,84,0,0,2,7350,7350,7350,8553,0,4,0,4,0,0,0,False,False,False,False,False,False,1,15515,15200,0,0,0,0,3152,1056,3100,3041,4645,3089,3340,15,4,29,NONE,0,14,5,488,89377,40224,4653,0,0,0,0,0,0,0,0,1,17493,6083,8657,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,2,SUPPORT,0,107,18,60,12,4,12,2,6,158,False,BOTTOM,0,,115521,46982,0,13311,,630,0,84,41,40,1,2,8650,675,0,3,3,0,0,0,0,0,0,0,True,0,197,0,0,0,0,0,0,0,,0,2529.814877329589,0.26737640845643007,0,4,0,0,0,,1,0,0,0,0,0,0,0,0,0,,1,0,1114.2933361,0,835.4189926903665,0,,0,0,0,0,0,1,7.5,0,0.6122448979591837,0,7,3,0,0,0,0,21,32,1,1,0,0,0,0,1,0,0,0,9,0,3152,0,14,0,0,0,3,,0,0,0,0,0,0,0,14.930097799999999,0,98,0,0,25,0,0,2,0,30,3,0,17,0,0,0,0.5703525251478169,0,0,0,0,5,0,3,0,-0.6666666269302368,0.017948595713625976,0,0,0,5001,5002,5008,8300,8400,8369,807,737,0,8313,0,0,0,8345,3,0,0,8352,44,165,0,8473,390,0,0,8242,216,0,0
109,2044,CLASSIC,1679170837101,0,3,19,1,0,0,0,111,0,0,6,1216,1922,1216,53433,0,9,4,1,0,1,6,True,False,False,False,False,True,0,10542,9000,0,0,1,0,3190,3860,3066,1057,3065,3111,3364,23,0,5,BOTTOM,0,0,2,292,21634,7945,12914,0,0,0,0,1,0,0,2,0,11260,3437,13176,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,36,52,41,12,8,14,9,4,157,False,UTILITY,76,,41400,12568,1227,29222,,2896,0,51,481,255,1,0,8505,1186,3130,1,3,3,0,0,79,4,10,27,True,0,141,0,0,0,0,150,0,0,0.3440816693040662,4,368.87736572757007,0.17724394722754097,0,9,1,0,1,1731.8887429,0,1227.4171142578125,0,0,120,0,0,0,0,0,,1,0,2044.3830679,0,309.3957619601013,0,1,13,0,0,0,0,0,2.6666666666666665,2,0.4,0,1,0,0,1,0,12,3,13,0,0,0,16,3,1,,0,0,0,1,0,3190,0,2,0,0,0,20,1,0,0,0,0,0,0,0,13.488496499999883,10,23,0,0,1,23,0,8,0,24,0,1,6,1,0,0,0.09902162273346986,0,1,0,1,0,5,2,0,0.7649557590484619,2.3350003119629923,10,6,0,5002,5002,5005,8300,8400,8351,61,615,0,8306,3,0,0,8316,593,0,0,8347,0,0,0,8473,845,0,0,8242,104,0,0
110,2631,CLASSIC,1679167897055,0,6,21,0,0,0,1,350,0,12,5,0,1144,0,9175,0,8,3,0,0,1,3,False,False,False,False,False,False,0,11131,11315,0,0,0,2,3853,3107,6655,3011,3222,0,3364,25,0,3,BOTTOM,0,0,1,742,41976,21700,6227,0,0,0,1,0,0,0,2,0,1491,282,6650,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,170,232,69,17,9,14,9,3,157,False,UTILITY,33,,47499,26008,9709,13575,,9193,8396,14,328,322,7,0,4031,4025,697,0,1,9,0,0,84,3,0,32,False,1,488,0,0,1,0,0,0,1,0.14557781309674062,3,592.9237221063258,0.06175130899721271,0,8,0,0,1,1233.025095,0,18105.41796875,0,0,0,0,0,0,0,0,1,0,2,2631.9125061,0,253.7561053566894,0,,0,0,0,0,0,0,3,3,0.5,0,1,0,0,0,0,0,15,2,0,0,0,1,0,2,,0,0,0,0,0,6655,0,0,0,0,0,20,1,0,0,0,0,0,7,0,,5,141,0,0,0,29,0,0,0,24,0,0,5,0,0,1,0.12534697593353566,0,0,0,0,0,0,0,0,1.2748913764953613,1.9233585261326474,0,0,0,5002,5008,5008,8200,8000,8214,2603,1373,0,8226,250,867,0,8210,8,0,0,8237,1015,0,0,8009,6187,0,0,8017,2122,0,0
111,1866,CLASSIC,1679165166860,0,0,14,0,0,0,0,350,0,1,3,155,257,155,4028,0,5,1,0,0,3,5,False,False,False,False,False,False,0,7561,7125,1,0,0,2,3853,3011,6655,3067,1004,0,3364,16,0,1,BOTTOM,0,0,1,998,21078,12400,783,0,0,0,1,0,0,0,1,0,1520,419,7217,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,101,131,35,9,4,14,5,3,157,False,UTILITY,20,,23336,13557,4107,9041,,6381,5481,13,213,137,4,0,737,737,1039,0,0,10,0,0,52,1,3,22,False,1,276,0,0,0,0,0,0,1,,1,435.7935186488294,0.09530625995190048,0,5,0,0,1,617.0793722,1,9589.6640625,0,0,0,0,0,0,0,0,1,0,0,1866.5459179,0,243.07891108792853,0,1,0,0,0,0,0,0,3,3,0.5769230769230769,0,0,0,0,0,0,0,9,1,1,0,0,0,0,2,,0,0,0,0,0,6655,0,0,0,0,0,11,1,0,0,0,0,0,0,0,,4,90,0,0,0,21,0,0,0,15,0,0,1,0,0,0,0.16782169655783535,0,0,0,0,3,0,0,0,0.6742502450942993,1.6733103198387704,3,0,0,5002,5008,5008,8200,8000,8214,1272,809,0,8226,250,597,0,8210,10,0,0,8237,614,0,0,8009,3222,0,0,8017,1152,0,0
112,953,CLASSIC,1679163749799,0,1,1,0,0,0,0,44,0,1,3,55,55,55,8699,0,5,1,0,0,2,2,False,False,False,False,False,True,0,3709,3475,0,0,0,0,3190,3859,3070,0,0,2422,3364,12,0,1,NONE,0,0,1,348,1706,1170,2824,0,0,0,0,0,0,0,0,0,3779,660,6488,0,RKmBWrKuzlo4ZGADQc6zoxtRBRdPakcXDN6cipGyK1EGxIaUTwqu4U4zRoEdm_PQ1r2_y5jYkrxvHw,0,SUPPORT,0,26,12,11,2,1,14,2,4,157,False,UTILITY,14,,10460,1981,87,9348,,2233,960,22,72,84,3,0,4974,150,36,0,0,0,0,0,21,1,1,12,False,0,51,0,0,0,0,150,0,0,0.17686600212092887,1,124.68769093208007,0.19405146592492184,0,5,0,0,0,,0,1047.91455078125,0,0,6,0,0,0,0,0,,0,0,953.2640478,0,233.48152740271374,0,,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,13,0,0,0,10,0,1,,0,0,0,0,0,,0,1,0,0,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,11,0,0,0,2,0,0,2,0,0,0,0.10288744079011386,0,1,0,0,0,0,0,0,0.6064649820327759,1.358059274131105,1,1,0,5002,5002,5005,8300,8400,8351,37,171,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8429,24,12,11,8453,191,150,0
